"","Participant.ID","ï..Start.Date","End.Date","Time.Scheduled","Duration..in.seconds.","Finished","Location...Lat","Location...Long","Survey","Question.1","Question.2","Question.3","Question.4","Question.5","Question.6","Question.7","Question.8","Question.9","Question.10.1","Question.10.2","Question.10.3","Question.10.4","Question.10.5","Question.11","Question.12","Question.13","Question.14","Question.15","Question.16","Question.17","Question.18","Question.19","Question.20","Question.21","Question.22","Question.23.1","Question.23.2","Question.23.3","Question.23.4","Question.23.5","Question.23.6","Question.23.7","Question.24.1","Question.24.2","Question.24.3","Question.24.4","Question.24.5","Question.24.6","Question.24.7","Question.25.1","Question.25.2","Question.25.3","Question.25.4","Question.25.5","Question.25.6","Question.25.7","Question.25.8","Question.25.9","Question.26.1","Question.26.2","Question.26.3","Question.26.4","Question.26.5","Question.26.6","Question.26.7","Question.26.8","Question.26.9","Question.27","StructureForSolitudeIndividual","Surveys.completed"
"1174",98004,"01/13/2021 10:16PM","01/13/2021 10:17PM","01/13/2021 10:16PM - 01/13/2021 10:46PM",80.334,"Yes",0,0,"Participant 54",1,2,2,NA,"1",2,1,"1",2,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,35
"1175",98004,"01/14/2021 09:56AM","01/14/2021 09:57AM","01/14/2021 08:22AM - 01/14/2021 08:52AM",65.576,"Yes",0,0,"Participant 54",1,2,2,NA,"1",1,1,"2",2,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,35
"1176",98004,"01/14/2021 12:23PM","01/14/2021 12:25PM","01/14/2021 12:22PM - 01/14/2021 12:52PM",61.16,"Yes",0,0,"Participant 54",1,2,2,NA,"1",2,1,"1",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,35
"1177",98004,"01/14/2021 2:27PM","01/14/2021 2:28PM","01/14/2021 2:27PM - 01/14/2021 2:57PM",57.561,"Yes",0,0,"Participant 54",1,2,2,NA,"1",2,1,"2",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,35
"1178",98004,"01/14/2021 6:41PM","01/14/2021 6:42PM","01/14/2021 6:41PM - 01/14/2021 7:11PM",66.357,"Yes",0,0,"Participant 54",1,2,2,NA,"1",2,1,"1",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,35
"1179",98004,"01/14/2021 9:11PM","01/14/2021 9:12PM","01/14/2021 9:11PM - 01/14/2021 9:41PM",50.161,"Yes",0,0,"Participant 54",1,2,2,NA,"1",2,1,"1",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,35
"1180",98004,"01/15/2021 10:00AM","01/15/2021 10:02AM","01/15/2021 09:23AM - 01/15/2021 09:53AM",71.853,"Yes",0,0,"Participant 54",1,2,2,NA,"1",1,1,"1",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,35
"1181",98004,"01/15/2021 1:19PM","01/15/2021 1:19PM","01/15/2021 1:19PM - 01/15/2021 1:49PM",50.79,"Yes",0,0,"Participant 54",1,2,2,NA,"1",2,1,"1",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,35
"1182",98004,"01/15/2021 3:07PM","01/15/2021 3:08PM","01/15/2021 3:07PM - 01/15/2021 3:37PM",54.283,"Yes",0,0,"Participant 54",1,2,2,NA,"1",2,1,"1",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,35
"1183",98004,"01/15/2021 6:39PM","01/15/2021 6:41PM","01/15/2021 6:05PM - 01/15/2021 6:35PM",98.439,"Yes",0,0,"Participant 54",1,2,2,NA,"1",2,1,"1",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,35
"1184",98004,"01/12/2021 4:09PM","01/12/2021 4:11PM","01/12/2021 3:49PM - 01/12/2021 4:19PM",67.711,"Yes",0,0,"Participant 54",2,1,2,NA,"1",2,1,"1",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,35
"1185",30474,"01/09/2021 12:13PM","01/09/2021 12:16PM","01/09/2021 12:13PM - 01/09/2021 12:43PM",193.361,"Yes",0,0,"Participant 55",1,3,2,NA,"2",2,1,"1",1,0,0,0,1,0,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,1,"2",1,1,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,3.6,9
"1186",30474,"01/09/2021 3:18PM","01/09/2021 3:23PM","01/09/2021 3:13PM - 01/09/2021 3:43PM",329.178,"Yes",0,0,"Participant 55",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,1,1,2,"1",1,1,2,1,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,3.6,9
"1187",30474,"01/09/2021 7:04PM","01/09/2021 7:11PM","01/09/2021 7:04PM - 01/09/2021 7:34PM",408.696,"Yes",0,0,"Participant 55",1,3,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,3.6,9
"1188",30474,"01/10/2021 10:28PM","01/10/2021 10:29PM","01/10/2021 10:19PM - 01/10/2021 10:49PM",80.531,"Yes",0,0,"Participant 55",1,3,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,1,2,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3.6,9
"1189",30474,"01/11/2021 1:02PM","01/11/2021 1:08PM","01/11/2021 12:39PM - 01/11/2021 1:09PM",404.286,"Yes",0,0,"Participant 55",3,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,2,"2",1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,3.6,9
"1190",30474,"01/11/2021 7:27PM","01/11/2021 7:28PM","01/11/2021 7:07PM - 01/11/2021 7:37PM",84.459,"Yes",0,0,"Participant 55",1,2,2,NA,"2",2,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,3.6,9
"1191",30474,"01/13/2021 4:10PM","01/13/2021 4:11PM","01/13/2021 3:50PM - 01/13/2021 4:20PM",70.829,"Yes",0,0,"Participant 55",3,3,2,NA,"2",2,1,"1",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",2,1,2,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3.6,9
"1192",30474,"01/13/2021 6:04PM","01/13/2021 6:05PM","01/13/2021 5:44PM - 01/13/2021 6:14PM",84.584,"Yes",0,0,"Participant 55",3,3,2,NA,"2",2,1,"1",1,0,0,0,1,0,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3.6,9
"1193",30474,"01/13/2021 8:32PM","01/13/2021 8:33PM","01/13/2021 8:12PM - 01/13/2021 8:42PM",67.355,"Yes",0,0,"Participant 55",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,"1",1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3.6,9
"1194",59584,"01/10/2021 09:42AM","01/10/2021 09:45AM","01/10/2021 09:42AM - 01/10/2021 10:12AM",197.151,"Yes",0,0,"Participant 56",1,1,2,NA,"1",2,1,"1",1,0,0,0,1,0,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,1,"2",1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2,3.4,35
"1195",59584,"01/16/2021 9:40PM","01/16/2021 9:41PM","01/16/2021 9:37PM - 01/16/2021 10:07PM",34.507,"Yes",0,0,"Participant 56",3,3,2,NA,"3",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,2,2,0,0,2,1,2,1,0,0,0,0,0,1,2,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,2,3.4,35
"1196",59584,"01/10/2021 2:24PM","01/10/2021 2:24PM","01/10/2021 2:22PM - 01/10/2021 2:52PM",0,"No",0,0,"Participant 56",2,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,"2",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3.4,35
"1197",59584,"01/10/2021 6:46PM","01/10/2021 6:47PM","01/10/2021 6:46PM - 01/10/2021 7:16PM",67.546,"Yes",0,0,"Participant 56",2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,3,3,3,3,1,"2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,3.4,35
"1198",59584,"01/10/2021 8:23PM","01/10/2021 8:23PM","01/10/2021 8:23PM - 01/10/2021 8:53PM",50.955,"Yes",0,0,"Participant 56",1,2,2,NA,"1",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,3.4,35
"1199",59584,"01/11/2021 09:25AM","01/11/2021 09:26AM","01/11/2021 09:25AM - 01/11/2021 09:55AM",73.714,"Yes",0,0,"Participant 56",1,1,2,NA,"1",3,3,"1",3,0,0,1,0,0,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",1,1,0,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3.4,35
"1200",59584,"01/11/2021 11:16AM","01/11/2021 11:16AM","01/11/2021 11:16AM - 01/11/2021 11:46AM",49.702,"Yes",0,0,"Participant 56",3,4,2,NA,"3",3,3,"3",3,0,0,1,1,0,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.4,35
"1201",59584,"01/11/2021 3:25PM","01/11/2021 3:26PM","01/11/2021 3:25PM - 01/11/2021 3:55PM",64.374,"Yes",0,0,"Participant 56",1,2,2,NA,"3",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3.4,35
"1202",59584,"01/11/2021 5:30PM","01/11/2021 5:31PM","01/11/2021 5:30PM - 01/11/2021 6:00PM",60.896,"Yes",0,0,"Participant 56",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,2,"1",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3.4,35
"1203",59584,"01/11/2021 8:58PM","01/11/2021 8:58PM","01/11/2021 8:58PM - 01/11/2021 9:28PM",52.031,"Yes",0,0,"Participant 56",1,1,2,NA,"3",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,3.4,35
"1204",59584,"01/12/2021 10:11AM","01/12/2021 10:12AM","01/12/2021 10:11AM - 01/12/2021 10:41AM",54.684,"Yes",0,0,"Participant 56",1,1,1,1,"3",3,3,"3",3,0,0,0,1,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3.4,35
"1205",59584,"01/12/2021 11:57AM","01/12/2021 11:57AM","01/12/2021 11:57AM - 01/12/2021 12:27PM",39.757,"Yes",0,0,"Participant 56",1,2,1,1,"3",3,3,"3",3,0,0,1,0,0,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,3.4,35
"1206",59584,"01/12/2021 4:16PM","01/12/2021 4:17PM","01/12/2021 4:16PM - 01/12/2021 4:46PM",55.715,"Yes",0,0,"Participant 56",3,1,2,NA,"3",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3.4,35
"1207",59584,"01/12/2021 7:13PM","01/12/2021 7:14PM","01/12/2021 6:55PM - 01/12/2021 7:25PM",31.192,"Yes",0,0,"Participant 56",3,1,2,NA,"3",3,3,"3",3,0,0,0,1,0,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3.4,35
"1208",59584,"01/12/2021 10:22PM","01/12/2021 10:22PM","01/12/2021 10:22PM - 01/12/2021 10:52PM",27.629,"Yes",0,0,"Participant 56",1,1,2,NA,"3",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.4,35
"1209",59584,"01/13/2021 09:53AM","01/13/2021 09:54AM","01/13/2021 09:52AM - 01/13/2021 10:22AM",45.115,"Yes",0,0,"Participant 56",1,1,1,1,"3",3,3,"3",3,0,0,1,0,0,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",1,1,1,1,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3.4,35
"1210",59584,"01/13/2021 11:30AM","01/13/2021 11:30AM","01/13/2021 11:29AM - 01/13/2021 11:59AM",30.561,"Yes",0,0,"Participant 56",3,1,2,NA,"3",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.4,35
"1211",59584,"01/10/2021 11:20AM","01/10/2021 11:21AM","01/10/2021 11:20AM - 01/10/2021 11:50AM",78.278,"Yes",0,0,"Participant 56",1,1,1,1,"1",2,2,"2",2,0,0,0,1,0,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3.4,35
"1212",59584,"01/13/2021 7:28PM","01/13/2021 7:28PM","01/13/2021 7:28PM - 01/13/2021 7:58PM",33.44,"Yes",0,0,"Participant 56",3,1,2,NA,"3",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.4,35
"1213",59584,"01/13/2021 10:11PM","01/13/2021 10:11PM","01/13/2021 10:11PM - 01/13/2021 10:41PM",44.187,"Yes",0,0,"Participant 56",1,2,2,NA,"3",3,3,"3",3,0,0,1,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3.4,35
"1214",59584,"01/14/2021 08:41AM","01/14/2021 08:41AM","01/14/2021 08:41AM - 01/14/2021 09:11AM",32.254,"Yes",0,0,"Participant 56",1,1,2,NA,"3",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.4,35
"1215",59584,"01/14/2021 12:58PM","01/14/2021 12:59PM","01/14/2021 12:57PM - 01/14/2021 1:27PM",60.575,"Yes",0,0,"Participant 56",3,1,2,NA,"3",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.4,35
"1216",59584,"01/14/2021 4:23PM","01/14/2021 4:24PM","01/14/2021 4:23PM - 01/14/2021 4:53PM",33.783,"Yes",0,0,"Participant 56",1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,2,"2",2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,2,3.4,35
"1217",59584,"01/14/2021 6:55PM","01/14/2021 6:55PM","01/14/2021 6:55PM - 01/14/2021 7:25PM",37.575,"Yes",0,0,"Participant 56",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,2,"2",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3.4,35
"1218",59584,"01/14/2021 8:39PM","01/14/2021 8:39PM","01/14/2021 8:39PM - 01/14/2021 9:09PM",25.935,"Yes",0,0,"Participant 56",1,3,2,NA,"3",3,3,"3",3,1,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3.4,35
"1219",59584,"01/15/2021 10:29AM","01/15/2021 10:29AM","01/15/2021 10:29AM - 01/15/2021 10:59AM",34.686,"Yes",0,0,"Participant 56",3,4,2,NA,"3",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.4,35
"1220",59584,"01/15/2021 1:19PM","01/15/2021 1:20PM","01/15/2021 1:15PM - 01/15/2021 1:45PM",31.856,"Yes",0,0,"Participant 56",3,2,2,NA,"3",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3.4,35
"1221",59584,"01/15/2021 2:55PM","01/15/2021 2:55PM","01/15/2021 2:55PM - 01/15/2021 3:25PM",28.033,"Yes",0,0,"Participant 56",3,1,1,1,"3",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.4,35
"1222",59584,"01/15/2021 5:48PM","01/15/2021 5:48PM","01/15/2021 5:48PM - 01/15/2021 6:18PM",22.989,"Yes",0,0,"Participant 56",2,3,2,NA,"3",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.4,35
"1223",59584,"01/15/2021 10:07PM","01/15/2021 10:07PM","01/15/2021 10:07PM - 01/15/2021 10:37PM",28.841,"Yes",0,0,"Participant 56",3,4,2,NA,"3",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.4,35
"1224",59584,"01/16/2021 09:38AM","01/16/2021 09:39AM","01/16/2021 09:38AM - 01/16/2021 10:08AM",77.646,"Yes",0,0,"Participant 56",1,4,2,NA,"3",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.4,35
"1225",59584,"01/16/2021 12:21PM","01/16/2021 12:21PM","01/16/2021 12:21PM - 01/16/2021 12:51PM",23.89,"Yes",0,0,"Participant 56",3,2,2,NA,"3",3,3,"3",3,0,0,1,0,0,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3.4,35
"1226",59584,"01/16/2021 3:57PM","01/16/2021 3:57PM","01/16/2021 3:57PM - 01/16/2021 4:27PM",26.166,"Yes",0,0,"Participant 56",3,4,2,NA,"3",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.4,35
"1227",59584,"01/16/2021 7:23PM","01/16/2021 7:24PM","01/16/2021 7:18PM - 01/16/2021 7:48PM",37.372,"Yes",0,0,"Participant 56",3,2,2,NA,"3",3,3,"3",3,0,0,0,0,1,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",2,2,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3.4,35
"1228",59584,"01/13/2021 3:01PM","01/13/2021 3:01PM","01/13/2021 3:01PM - 01/13/2021 3:31PM",42.094,"Yes",0,0,"Participant 56",3,2,2,NA,"3",3,3,"3",3,0,0,0,1,0,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,3.4,35
"1229",76556,"01/11/2021 09:28AM","01/11/2021 09:32AM","01/11/2021 09:06AM - 01/11/2021 09:36AM",221.69,"Yes",0,0,"Participant 58",1,2,2,NA,"2",2,1,"2",2,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,1,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3.8,31
"1230",76556,"01/17/2021 9:30PM","01/17/2021 9:30PM","01/17/2021 9:30PM - 01/17/2021 10:00PM",42.625,"Yes",0,0,"Participant 58",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,"1",1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3.8,31
"1231",76556,"01/11/2021 3:22PM","01/11/2021 3:24PM","01/11/2021 3:13PM - 01/11/2021 3:43PM",122.612,"Yes",0,0,"Participant 58",3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,2,"2",1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,3.8,31
"1232",76556,"01/11/2021 7:37PM","01/11/2021 7:38PM","01/11/2021 7:22PM - 01/11/2021 7:52PM",72.967,"Yes",0,0,"Participant 58",1,2,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,3.8,31
"1233",76556,"01/11/2021 8:46PM","01/11/2021 8:47PM","01/11/2021 8:41PM - 01/11/2021 9:11PM",83.408,"Yes",0,0,"Participant 58",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,2,1,"1",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3.8,31
"1234",76556,"01/12/2021 09:46AM","01/12/2021 09:47AM","01/12/2021 09:32AM - 01/12/2021 10:02AM",89.565,"Yes",0,0,"Participant 58",1,2,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3.8,31
"1235",76556,"01/12/2021 11:54AM","01/12/2021 11:55AM","01/12/2021 11:54AM - 01/12/2021 12:24PM",93.773,"Yes",0,0,"Participant 58",1,2,2,NA,"2",2,1,"1",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,3.8,31
